Date,BTC,ETH,LTC,XRP,DASH,SC
2016-04-08,419.4110107421875,9.150620460510254,3.216200113296509,0.006287999916821718,6.67579984664917,0.0001049999991664663
2016-04-09,421.5639953613281,8.93634033203125,3.226989984512329,0.0059369998052716255,6.541019916534424,9.300000237999484e-05
2016-04-10,422.4830017089844,8.643790245056152,3.241770029067993,0.006047999951988459,6.354060173034668,0.00011000000085914508
2016-04-11,425.19000244140625,7.442309856414795,3.257319927215576,0.005884999874979258,6.500140190124512,0.00011100000119768083
2016-04-12,423.7340087890625,8.04442024230957,3.2388598918914795,0.005694999825209379,6.505730152130127,0.0001140000022132881
2016-04-13,424.2820129394531,8.387240409851074,3.239609956741333,0.006289000157266855,6.410930156707764,0.00012700000661425292
2016-04-14,429.7130126953125,8.242779731750488,3.278830051422119,0.006424000021070242,6.025629997253418,0.00011200000153621659
2016-04-15,430.5719909667969,8.60949993133545,3.273819923400879,0.0065100002102553844,6.302849769592285,0.00010800000018207356
2016-04-16,427.39898681640625,9.309100151062012,3.25777006149292,0.006498999893665314,6.3969597816467285,0.00011100000119768083
2016-04-17,428.59100341796875,9.03600025177002,3.2403900623321533,0.00698699988424778,6.227829933166504,0.00011100000119768083
2016-04-18,435.5090026855469,8.714879989624023,3.285170078277588,0.00711800018325448,6.393529891967773,0.0001049999991664663
2016-04-19,441.3890075683594,8.465789794921875,3.2783799171447754,0.00724400021135807,6.3495402336120605,0.00010199999815085903
2016-04-20,449.42498779296875,8.10216999053955,3.346400022506714,0.007433000020682812,6.193999767303467,9.40000027185306e-05
2016-04-21,445.73699951171875,7.82125997543335,3.319269895553589,0.007284000050276518,6.28016996383667,0.00010699999984353781
2016-04-22,450.2820129394531,8.294790267944336,3.33447003364563,0.0073460000567138195,6.513460159301758,9.500000305706635e-05
2016-04-23,458.55499267578125,8.001350402832031,3.6318299770355225,0.00725100003182888,6.444459915161133,9.200000204145908e-05
2016-04-24,461.4259948730469,7.55433988571167,3.8117198944091797,0.007282999809831381,6.170030117034912,8.299999899463728e-05
2016-04-25,466.0889892578125,7.397039890289307,4.04580020904541,0.007094999775290489,6.077330112457275,8.399999933317304e-05
2016-04-26,444.68701171875,7.759970188140869,3.889709949493408,0.006725000217556953,6.284679889678955,8.399999933317304e-05
2016-04-27,449.010986328125,7.172530174255371,3.7885000705718994,0.006686000153422356,6.456130027770996,9.000000136438757e-05
2016-04-28,455.09698486328125,7.457290172576904,3.8136000633239746,0.006759000010788441,6.599279880523682,8.600000001024455e-05
2016-04-29,448.3179931640625,8.813980102539062,3.659749984741211,0.006812000181525946,6.831989765167236,8.499999967170879e-05
2016-04-30,451.875,8.846500396728516,3.705199956893921,0.006790999788790941,6.794529914855957,8.600000001024455e-05
2016-05-01,444.66900634765625,10.163200378417969,3.680310010910034,0.006713999900966883,6.826580047607422,8.499999967170879e-05
2016-05-02,450.3039855957031,9.311269760131836,3.740910053253174,0.006560000125318766,6.80109977722168,9.000000136438757e-05
2016-05-03,446.72198486328125,9.413769721984863,3.7467899322509766,0.0063229999504983425,6.835330009460449,0.00010299999848939478
2016-05-04,447.97601318359375,9.82610034942627,3.7138500213623047,0.006192999891936779,6.82381010055542,0.00010299999848939478
2016-05-05,459.6029968261719,9.346639633178711,3.8221099376678467,0.006399000063538551,6.765270233154297,9.699999645818025e-05
2016-05-06,458.5360107421875,9.37051010131836,3.9534499645233154,0.006490000057965517,6.580589771270752,0.00011000000085914508
2016-05-07,458.5480041503906,9.482930183410645,3.9381399154663086,0.0064039998687803745,6.692480087280273,0.00012399999832268804
2016-05-08,460.4830017089844,9.297730445861816,4.056429862976074,0.006399000063538551,6.592090129852295,0.00011100000119768083
2016-05-09,450.8949890136719,9.361519813537598,3.819149971008301,0.006271999794989824,6.785250186920166,0.00011300000187475234
2016-05-10,452.7279968261719,9.9962797164917,3.882270097732544,0.0061889998614788055,6.7553300857543945,0.00011300000187475234
2016-05-11,454.7659912109375,10.05780029296875,3.856800079345703,0.006167000159621239,6.7835798263549805,0.0001140000022132881
2016-05-12,455.6700134277344,10.506600379943848,3.925679922103882,0.0061090001836419106,6.96904993057251,0.0001140000022132881
2016-05-13,455.6709899902344,10.239700317382812,4.010119915008545,0.006072999909520149,6.945740222930908,0.00010900000052060932
2016-05-14,457.5679931640625,9.962349891662598,4.063119888305664,0.006060999818146229,6.999239921569824,0.00011899999663000926
2016-05-15,454.1629943847656,11.171299934387207,4.006529808044434,0.006022000219672918,7.274419784545898,0.00011800000356743112
2016-05-16,453.7829895019531,12.198800086975098,3.9831299781799316,0.006022999994456768,7.40516996383667,0.0001720000000204891
2016-05-17,454.6189880371094,13.558600425720215,4.003220081329346,0.006027999799698591,7.3866400718688965,0.00016399999731220305
2016-05-18,438.7149963378906,14.769700050354004,3.8333899974823,0.006031999830156565,7.696559906005859,0.0002699999895412475
2016-05-19,442.6759948730469,13.635600090026855,3.881010055541992,0.00608400022611022,7.946839809417725,0.0002789999998640269
2016-05-20,443.18798828125,14.015000343322754,3.9544899463653564,0.0059899999760091305,8.24368953704834,0.0003169999981764704
2016-05-21,439.322998046875,14.286100387573242,3.9296998977661133,0.005936000030487776,8.09574031829834,0.00031400000443682075
2016-05-22,444.1549987792969,13.46150016784668,3.9681899547576904,0.0059090000577270985,8.099740028381348,0.00026500000967644155
2016-05-23,445.9809875488281,12.7322998046875,3.9514100551605225,0.005962000228464603,7.755579948425293,0.00024500000290572643
2016-05-24,449.5989990234375,12.526000022888184,4.045660018920898,0.005756000056862831,7.613659858703613,0.0002500000118743628
2016-05-25,453.3840026855469,12.430399894714355,4.082469940185547,0.005669000092893839,7.386600017547607,0.0002739999908953905
2016-05-26,473.4639892578125,11.29580020904541,4.5013298988342285,0.005679000169038773,7.4999098777771,0.00026500000967644155
2016-05-27,530.0399780273438,11.892900466918945,4.700679779052734,0.005681999959051609,7.849460124969482,0.00025599999935366213
2016-05-28,526.2329711914062,12.3503999710083,4.609620094299316,0.005661999806761742,8.189249992370605,0.00026199998683296144
2016-05-29,533.864013671875,12.725299835205078,4.670869827270508,0.005747999995946884,8.203570365905762,0.00031400000443682075
2016-05-30,531.385986328125,14.077300071716309,4.650390148162842,0.00570600014179945,8.176839828491211,0.00032500000088475645
2016-05-31,536.9199829101562,14.001500129699707,4.740990161895752,0.005809000227600336,8.259819984436035,0.0003370000049471855
2016-06-01,537.9719848632812,13.73799991607666,4.715050220489502,0.005766000133007765,8.0997896194458,0.00031999999191612005
2016-06-02,569.1939697265625,13.846699714660645,4.8609700202941895,0.005826999898999929,8.060819625854492,0.00032699998700991273
2016-06-03,572.7269897460938,13.740400314331055,4.808040142059326,0.005779999773949385,8.04638957977295,0.00032900000223889947
2016-06-04,574.9769897460938,13.975000381469727,4.812910079956055,0.005795999895781279,7.581200122833252,0.0004239999980200082
2016-06-05,585.5369873046875,13.934100151062012,4.959159851074219,0.005768999923020601,7.773660182952881,0.00044299999717622995
2016-06-06,576.5969848632812,14.51200008392334,4.770780086517334,0.005779999773949385,7.905749797821045,0.0005810000002384186
2016-06-07,581.64501953125,14.417699813842773,4.748169898986816,0.005770000163465738,7.877079963684082,0.0005699999746866524
2016-06-08,574.6300048828125,14.398599624633789,4.693120002746582,0.005787999834865332,7.818789958953857,0.0005530000198632479
2016-06-09,577.469970703125,13.908599853515625,4.840000152587891,0.005735999904572964,7.835529804229736,0.0004920000210404396
2016-06-10,606.7269897460938,14.19159984588623,5.013979911804199,0.005766000133007765,7.900269985198975,0.0005150000215508044
2016-06-11,672.7839965820312,15.74370002746582,5.333580017089844,0.00585199985653162,7.656129837036133,0.0005869999877177179
2016-06-12,704.3759765625,17.602699279785156,5.290319919586182,0.005824000108987093,7.717649936676025,0.0006469999789260328
2016-06-13,685.5590209960938,18.893199920654297,5.204020023345947,0.007104999851435423,8.204509735107422,0.0006409999914467335
2016-06-14,694.468994140625,18.354299545288086,5.239779949188232,0.0068870000541210175,8.138919830322266,0.0006500000017695129
2016-06-15,766.3079833984375,20.588600158691406,5.660789966583252,0.006676000077277422,8.59395980834961,0.0008529999759048223
2016-06-16,748.9089965820312,15.376799583435059,5.5932698249816895,0.006692999973893166,8.36184024810791,0.0009730000165291131
2016-06-17,756.2269897460938,11.330699920654297,5.55994987487793,0.006603999994695187,8.160289764404297,0.0008290000259876251
2016-06-18,763.781005859375,12.234199523925781,5.593780040740967,0.006812999956309795,7.989230155944824,0.0009389999904669821
2016-06-19,737.2260131835938,11.839500427246094,5.294539928436279,0.006626000162214041,8.293299674987793,0.0009009999921545386
2016-06-20,666.6519775390625,13.306699752807617,4.821750164031982,0.006171999964863062,7.781899929046631,0.0008290000259876251
